id,sensor__sensor_id,sensor__sensor_name,value,unit,timestamp
6850,sensor_tds,Cảm biến TDS,163.5,%,2025-04-09 03:15:00
6849,sensor_temp,Nhiệt Độ,29.0,°C,2025-04-09 03:15:00
6848,sensor_turbidity,Cảm biến độ đục,24.2,%,2025-04-09 03:20:00
6847,sensor_ph,Cảm biến PH,6.97,pH,2025-04-09 03:20:00
6846,sensor_tds,Cảm biến TDS,91.2,%,2025-04-09 03:20:00
6845,sensor_temp,Nhiệt Độ,28.5,°C,2025-04-09 03:20:00
6844,sensor_turbidity,Cảm biến độ đục,11.0,%,2025-04-09 03:25:00
6843,sensor_ph,Cảm biến PH,7.41,pH,2025-04-09 03:25:00
6842,sensor_tds,Cảm biến TDS,69.8,%,2025-04-09 03:25:00
6841,sensor_temp,Nhiệt Độ,29.6,°C,2025-04-09 03:25:00
6840,sensor_turbidity,Cảm biến độ đục,19.1,%,2025-04-09 03:30:00
6839,sensor_ph,Cảm biến PH,7.06,pH,2025-04-09 03:30:00
6838,sensor_tds,Cảm biến TDS,65.6,%,2025-04-09 03:30:00
6837,sensor_temp,Nhiệt Độ,26.5,°C,2025-04-09 03:30:00
6836,sensor_turbidity,Cảm biến độ đục,13.1,%,2025-04-09 03:35:00
6835,sensor_ph,Cảm biến PH,7.85,pH,2025-04-09 03:35:00
6834,sensor_tds,Cảm biến TDS,156.7,%,2025-04-09 03:35:00
6833,sensor_temp,Nhiệt Độ,30.9,°C,2025-04-09 03:35:00
6832,sensor_turbidity,Cảm biến độ đục,40.0,%,2025-04-09 03:40:00
6831,sensor_ph,Cảm biến PH,7.97,pH,2025-04-09 03:40:00
6830,sensor_tds,Cảm biến TDS,135.5,%,2025-04-09 03:40:00
6829,sensor_temp,Nhiệt Độ,27.3,°C,2025-04-09 03:40:00
6828,sensor_turbidity,Cảm biến độ đục,34.4,%,2025-04-09 03:45:00
6827,sensor_ph,Cảm biến PH,6.88,pH,2025-04-09 03:45:00
6826,sensor_tds,Cảm biến TDS,130.9,%,2025-04-09 03:45:00
6825,sensor_temp,Nhiệt Độ,30.6,°C,2025-04-09 03:45:00
6824,sensor_turbidity,Cảm biến độ đục,41.4,%,2025-04-09 03:50:00
6823,sensor_ph,Cảm biến PH,7.75,pH,2025-04-09 03:50:00
6822,sensor_tds,Cảm biến TDS,157.8,%,2025-04-09 03:50:00
6821,sensor_temp,Nhiệt Độ,25.8,°C,2025-04-09 03:50:00
6820,sensor_turbidity,Cảm biến độ đục,17.4,%,2025-04-09 03:55:00
6819,sensor_ph,Cảm biến PH,6.9,pH,2025-04-09 03:55:00
6818,sensor_tds,Cảm biến TDS,110.9,%,2025-04-09 03:55:00
6817,sensor_temp,Nhiệt Độ,27.3,°C,2025-04-09 03:55:00
6816,sensor_turbidity,Cảm biến độ đục,14.6,%,2025-04-09 04:00:00
6815,sensor_ph,Cảm biến PH,6.65,pH,2025-04-09 04:00:00
6814,sensor_tds,Cảm biến TDS,132.4,%,2025-04-09 04:00:00
6813,sensor_temp,Nhiệt Độ,28.4,°C,2025-04-09 04:00:00
6812,sensor_turbidity,Cảm biến độ đục,17.1,%,2025-04-09 04:05:00
6811,sensor_ph,Cảm biến PH,7.45,pH,2025-04-09 04:05:00
6810,sensor_tds,Cảm biến TDS,135.7,%,2025-04-09 04:05:00
6809,sensor_temp,Nhiệt Độ,29.9,°C,2025-04-09 04:05:00
6808,sensor_turbidity,Cảm biến độ đục,16.3,%,2025-04-09 04:10:00
6807,sensor_ph,Cảm biến PH,6.88,pH,2025-04-09 04:10:00
6806,sensor_tds,Cảm biến TDS,145.1,%,2025-04-09 04:10:00
6805,sensor_temp,Nhiệt Độ,27.5,°C,2025-04-09 04:10:00
6804,sensor_turbidity,Cảm biến độ đục,29.4,%,2025-04-09 04:15:00
6803,sensor_ph,Cảm biến PH,6.53,pH,2025-04-09 04:15:00
6802,sensor_tds,Cảm biến TDS,102.7,%,2025-04-09 04:15:00
6801,sensor_temp,Nhiệt Độ,25.6,°C,2025-04-09 04:15:00
6800,sensor_turbidity,Cảm biến độ đục,33.7,%,2025-04-09 04:20:00
6799,sensor_ph,Cảm biến PH,7.68,pH,2025-04-09 04:20:00
6798,sensor_tds,Cảm biến TDS,73.2,%,2025-04-09 04:20:00
6797,sensor_temp,Nhiệt Độ,30.4,°C,2025-04-09 04:20:00
6796,sensor_turbidity,Cảm biến độ đục,16.8,%,2025-04-09 04:25:00
6795,sensor_ph,Cảm biến PH,7.54,pH,2025-04-09 04:25:00
6794,sensor_tds,Cảm biến TDS,176.0,%,2025-04-09 04:25:00
6793,sensor_temp,Nhiệt Độ,27.0,°C,2025-04-09 04:25:00
6792,sensor_turbidity,Cảm biến độ đục,13.2,%,2025-04-09 04:30:00
6791,sensor_ph,Cảm biến PH,7.69,pH,2025-04-09 04:30:00
6790,sensor_tds,Cảm biến TDS,176.1,%,2025-04-09 04:30:00
6789,sensor_temp,Nhiệt Độ,25.9,°C,2025-04-09 04:30:00
6788,sensor_turbidity,Cảm biến độ đục,21.9,%,2025-04-09 04:35:00
6787,sensor_ph,Cảm biến PH,7.15,pH,2025-04-09 04:35:00
6786,sensor_tds,Cảm biến TDS,71.7,%,2025-04-09 04:35:00
6785,sensor_temp,Nhiệt Độ,29.9,°C,2025-04-09 04:35:00
6784,sensor_turbidity,Cảm biến độ đục,38.5,%,2025-04-09 04:40:00
6783,sensor_ph,Cảm biến PH,6.59,pH,2025-04-09 04:40:00
6782,sensor_tds,Cảm biến TDS,75.0,%,2025-04-09 04:40:00
6781,sensor_temp,Nhiệt Độ,30.2,°C,2025-04-09 04:40:00
6780,sensor_turbidity,Cảm biến độ đục,11.4,%,2025-04-09 04:45:00
6779,sensor_ph,Cảm biến PH,6.56,pH,2025-04-09 04:45:00
6778,sensor_tds,Cảm biến TDS,60.3,%,2025-04-09 04:45:00
6777,sensor_temp,Nhiệt Độ,29.6,°C,2025-04-09 04:45:00
6776,sensor_turbidity,Cảm biến độ đục,22.4,%,2025-04-09 04:50:00
6775,sensor_ph,Cảm biến PH,7.64,pH,2025-04-09 04:50:00
6774,sensor_tds,Cảm biến TDS,149.2,%,2025-04-09 04:50:00
6773,sensor_temp,Nhiệt Độ,30.4,°C,2025-04-09 04:50:00
6772,sensor_turbidity,Cảm biến độ đục,10.7,%,2025-04-09 04:55:00
6771,sensor_ph,Cảm biến PH,7.89,pH,2025-04-09 04:55:00
6770,sensor_tds,Cảm biến TDS,161.6,%,2025-04-09 04:55:00
6769,sensor_temp,Nhiệt Độ,30.0,°C,2025-04-09 04:55:00
6768,sensor_turbidity,Cảm biến độ đục,36.4,%,2025-04-09 05:00:00
6767,sensor_ph,Cảm biến PH,6.88,pH,2025-04-09 05:00:00
6766,sensor_tds,Cảm biến TDS,52.7,%,2025-04-09 05:00:00
6765,sensor_temp,Nhiệt Độ,27.8,°C,2025-04-09 05:00:00
6764,sensor_turbidity,Cảm biến độ đục,19.1,%,2025-04-09 05:05:00
6763,sensor_ph,Cảm biến PH,7.51,pH,2025-04-09 05:05:00
6762,sensor_tds,Cảm biến TDS,117.5,%,2025-04-09 05:05:00
6761,sensor_temp,Nhiệt Độ,28.8,°C,2025-04-09 05:05:00
6760,sensor_turbidity,Cảm biến độ đục,42.2,%,2025-04-09 05:10:00
6759,sensor_ph,Cảm biến PH,7.44,pH,2025-04-09 05:10:00
6758,sensor_tds,Cảm biến TDS,62.3,%,2025-04-09 05:10:00
6757,sensor_temp,Nhiệt Độ,25.3,°C,2025-04-09 05:10:00
6756,sensor_turbidity,Cảm biến độ đục,11.9,%,2025-04-09 05:15:00
6755,sensor_ph,Cảm biến PH,7.81,pH,2025-04-09 05:15:00
6754,sensor_tds,Cảm biến TDS,79.4,%,2025-04-09 05:15:00
6753,sensor_temp,Nhiệt Độ,26.8,°C,2025-04-09 05:15:00
6752,sensor_turbidity,Cảm biến độ đục,23.5,%,2025-04-09 05:20:00
6751,sensor_ph,Cảm biến PH,7.03,pH,2025-04-09 05:20:00
6750,sensor_tds,Cảm biến TDS,83.4,%,2025-04-09 05:20:00
6749,sensor_temp,Nhiệt Độ,27.9,°C,2025-04-09 05:20:00
6748,sensor_turbidity,Cảm biến độ đục,17.4,%,2025-04-09 05:25:00
6747,sensor_ph,Cảm biến PH,7.16,pH,2025-04-09 05:25:00
6746,sensor_tds,Cảm biến TDS,138.1,%,2025-04-09 05:25:00
6745,sensor_temp,Nhiệt Độ,26.5,°C,2025-04-09 05:25:00
6744,sensor_turbidity,Cảm biến độ đục,31.3,%,2025-04-09 05:30:00
6743,sensor_ph,Cảm biến PH,6.73,pH,2025-04-09 05:30:00
6742,sensor_tds,Cảm biến TDS,59.9,%,2025-04-09 05:30:00
6741,sensor_temp,Nhiệt Độ,29.7,°C,2025-04-09 05:30:00
6740,sensor_turbidity,Cảm biến độ đục,33.5,%,2025-04-09 05:35:00
6739,sensor_ph,Cảm biến PH,7.72,pH,2025-04-09 05:35:00
6738,sensor_tds,Cảm biến TDS,60.6,%,2025-04-09 05:35:00
6737,sensor_temp,Nhiệt Độ,29.9,°C,2025-04-09 05:35:00
6736,sensor_turbidity,Cảm biến độ đục,21.1,%,2025-04-09 05:40:00
6735,sensor_ph,Cảm biến PH,7.97,pH,2025-04-09 05:40:00
6734,sensor_tds,Cảm biến TDS,132.0,%,2025-04-09 05:40:00
6733,sensor_temp,Nhiệt Độ,26.1,°C,2025-04-09 05:40:00
6732,sensor_turbidity,Cảm biến độ đục,32.5,%,2025-04-09 05:45:00
6731,sensor_ph,Cảm biến PH,6.86,pH,2025-04-09 05:45:00
6730,sensor_tds,Cảm biến TDS,173.1,%,2025-04-09 05:45:00
6729,sensor_temp,Nhiệt Độ,30.7,°C,2025-04-09 05:45:00
6728,sensor_turbidity,Cảm biến độ đục,24.6,%,2025-04-09 05:50:00
6727,sensor_ph,Cảm biến PH,7.1,pH,2025-04-09 05:50:00
6726,sensor_tds,Cảm biến TDS,79.6,%,2025-04-09 05:50:00
6725,sensor_temp,Nhiệt Độ,29.6,°C,2025-04-09 05:50:00
6724,sensor_turbidity,Cảm biến độ đục,12.7,%,2025-04-09 05:55:00
6723,sensor_ph,Cảm biến PH,7.93,pH,2025-04-09 05:55:00
6722,sensor_tds,Cảm biến TDS,167.6,%,2025-04-09 05:55:00
6721,sensor_temp,Nhiệt Độ,29.4,°C,2025-04-09 05:55:00
6720,sensor_turbidity,Cảm biến độ đục,44.1,%,2025-04-09 06:00:00
6719,sensor_ph,Cảm biến PH,7.44,pH,2025-04-09 06:00:00
6718,sensor_tds,Cảm biến TDS,61.4,%,2025-04-09 06:00:00
6717,sensor_temp,Nhiệt Độ,29.5,°C,2025-04-09 06:00:00
6716,sensor_turbidity,Cảm biến độ đục,33.2,%,2025-04-09 06:05:00
6715,sensor_ph,Cảm biến PH,6.9,pH,2025-04-09 06:05:00
6714,sensor_tds,Cảm biến TDS,89.8,%,2025-04-09 06:05:00
6713,sensor_temp,Nhiệt Độ,26.1,°C,2025-04-09 06:05:00
6712,sensor_turbidity,Cảm biến độ đục,11.0,%,2025-04-09 06:10:00
6711,sensor_ph,Cảm biến PH,7.47,pH,2025-04-09 06:10:00
6710,sensor_tds,Cảm biến TDS,169.9,%,2025-04-09 06:10:00
6709,sensor_temp,Nhiệt Độ,30.4,°C,2025-04-09 06:10:00
6708,sensor_turbidity,Cảm biến độ đục,17.0,%,2025-04-09 06:15:00
6707,sensor_ph,Cảm biến PH,7.34,pH,2025-04-09 06:15:00
6706,sensor_tds,Cảm biến TDS,178.1,%,2025-04-09 06:15:00
6705,sensor_temp,Nhiệt Độ,26.4,°C,2025-04-09 06:15:00
6704,sensor_turbidity,Cảm biến độ đục,21.6,%,2025-04-09 06:20:00
6703,sensor_ph,Cảm biến PH,7.04,pH,2025-04-09 06:20:00
6702,sensor_tds,Cảm biến TDS,90.8,%,2025-04-09 06:20:00
6701,sensor_temp,Nhiệt Độ,28.5,°C,2025-04-09 06:20:00
6700,sensor_turbidity,Cảm biến độ đục,33.9,%,2025-04-09 06:25:00
6699,sensor_ph,Cảm biến PH,6.82,pH,2025-04-09 06:25:00
6698,sensor_tds,Cảm biến TDS,88.1,%,2025-04-09 06:25:00
6697,sensor_temp,Nhiệt Độ,26.8,°C,2025-04-09 06:25:00
6696,sensor_turbidity,Cảm biến độ đục,41.8,%,2025-04-09 06:30:00
6695,sensor_ph,Cảm biến PH,7.73,pH,2025-04-09 06:30:00
6694,sensor_tds,Cảm biến TDS,104.1,%,2025-04-09 06:30:00
6693,sensor_temp,Nhiệt Độ,29.6,°C,2025-04-09 06:30:00
6692,sensor_turbidity,Cảm biến độ đục,22.3,%,2025-04-09 06:35:00
6691,sensor_ph,Cảm biến PH,7.86,pH,2025-04-09 06:35:00
6690,sensor_tds,Cảm biến TDS,82.2,%,2025-04-09 06:35:00
6689,sensor_temp,Nhiệt Độ,25.6,°C,2025-04-09 06:35:00
6688,sensor_turbidity,Cảm biến độ đục,26.3,%,2025-04-09 06:40:00
6687,sensor_ph,Cảm biến PH,6.6,pH,2025-04-09 06:40:00
6686,sensor_tds,Cảm biến TDS,136.3,%,2025-04-09 06:40:00
6685,sensor_temp,Nhiệt Độ,30.4,°C,2025-04-09 06:40:00
6684,sensor_turbidity,Cảm biến độ đục,43.8,%,2025-04-09 06:45:00
6683,sensor_ph,Cảm biến PH,7.38,pH,2025-04-09 06:45:00
6682,sensor_tds,Cảm biến TDS,130.0,%,2025-04-09 06:45:00
6681,sensor_temp,Nhiệt Độ,27.0,°C,2025-04-09 06:45:00
6680,sensor_turbidity,Cảm biến độ đục,40.4,%,2025-04-09 06:50:00
6679,sensor_ph,Cảm biến PH,7.75,pH,2025-04-09 06:50:00
6678,sensor_tds,Cảm biến TDS,105.2,%,2025-04-09 06:50:00
6677,sensor_temp,Nhiệt Độ,29.2,°C,2025-04-09 06:50:00
6676,sensor_turbidity,Cảm biến độ đục,29.7,%,2025-04-09 06:55:00
6675,sensor_ph,Cảm biến PH,7.36,pH,2025-04-09 06:55:00
6674,sensor_tds,Cảm biến TDS,107.2,%,2025-04-09 06:55:00
6673,sensor_temp,Nhiệt Độ,28.1,°C,2025-04-09 06:55:00
6672,sensor_turbidity,Cảm biến độ đục,33.1,%,2025-04-09 07:00:00
6671,sensor_ph,Cảm biến PH,6.63,pH,2025-04-09 07:00:00
6670,sensor_tds,Cảm biến TDS,89.6,%,2025-04-09 07:00:00
6669,sensor_temp,Nhiệt Độ,29.8,°C,2025-04-09 07:00:00
6668,sensor_turbidity,Cảm biến độ đục,38.4,%,2025-04-09 07:05:00
6667,sensor_ph,Cảm biến PH,7.19,pH,2025-04-09 07:05:00
6666,sensor_tds,Cảm biến TDS,157.4,%,2025-04-09 07:05:00
6665,sensor_temp,Nhiệt Độ,29.6,°C,2025-04-09 07:05:00
6664,sensor_turbidity,Cảm biến độ đục,28.5,%,2025-04-09 07:10:00
6663,sensor_ph,Cảm biến PH,7.31,pH,2025-04-09 07:10:00
6662,sensor_tds,Cảm biến TDS,161.3,%,2025-04-09 07:10:00
6661,sensor_temp,Nhiệt Độ,28.5,°C,2025-04-09 07:10:00
6660,sensor_turbidity,Cảm biến độ đục,26.4,%,2025-04-09 07:15:00
6659,sensor_ph,Cảm biến PH,6.77,pH,2025-04-09 07:15:00
6658,sensor_tds,Cảm biến TDS,72.7,%,2025-04-09 07:15:00
6657,sensor_temp,Nhiệt Độ,26.6,°C,2025-04-09 07:15:00
6656,sensor_turbidity,Cảm biến độ đục,40.6,%,2025-04-09 07:20:00
6655,sensor_ph,Cảm biến PH,6.72,pH,2025-04-09 07:20:00
6654,sensor_tds,Cảm biến TDS,104.8,%,2025-04-09 07:20:00
6653,sensor_temp,Nhiệt Độ,28.6,°C,2025-04-09 07:20:00
6652,sensor_turbidity,Cảm biến độ đục,29.8,%,2025-04-09 07:25:00
6651,sensor_ph,Cảm biến PH,6.71,pH,2025-04-09 07:25:00
6650,sensor_tds,Cảm biến TDS,130.4,%,2025-04-09 07:25:00
6649,sensor_temp,Nhiệt Độ,30.7,°C,2025-04-09 07:25:00
6648,sensor_turbidity,Cảm biến độ đục,42.6,%,2025-04-09 07:30:00
6647,sensor_ph,Cảm biến PH,6.72,pH,2025-04-09 07:30:00
6646,sensor_tds,Cảm biến TDS,116.7,%,2025-04-09 07:30:00
6645,sensor_temp,Nhiệt Độ,28.7,°C,2025-04-09 07:30:00
6644,sensor_turbidity,Cảm biến độ đục,26.2,%,2025-04-09 07:35:00
6643,sensor_ph,Cảm biến PH,7.75,pH,2025-04-09 07:35:00
6642,sensor_tds,Cảm biến TDS,165.2,%,2025-04-09 07:35:00
6641,sensor_temp,Nhiệt Độ,27.4,°C,2025-04-09 07:35:00
6640,sensor_turbidity,Cảm biến độ đục,14.3,%,2025-04-09 07:40:00
6639,sensor_ph,Cảm biến PH,7.91,pH,2025-04-09 07:40:00
6638,sensor_tds,Cảm biến TDS,137.9,%,2025-04-09 07:40:00
6637,sensor_temp,Nhiệt Độ,27.5,°C,2025-04-09 07:40:00
6636,sensor_turbidity,Cảm biến độ đục,31.7,%,2025-04-09 07:45:00
6635,sensor_ph,Cảm biến PH,7.92,pH,2025-04-09 07:45:00
6634,sensor_tds,Cảm biến TDS,66.7,%,2025-04-09 07:45:00
6633,sensor_temp,Nhiệt Độ,26.3,°C,2025-04-09 07:45:00
6632,sensor_turbidity,Cảm biến độ đục,26.2,%,2025-04-09 07:50:00
6631,sensor_ph,Cảm biến PH,6.61,pH,2025-04-09 07:50:00
6630,sensor_tds,Cảm biến TDS,68.3,%,2025-04-09 07:50:00
6629,sensor_temp,Nhiệt Độ,30.2,°C,2025-04-09 07:50:00
6628,sensor_turbidity,Cảm biến độ đục,17.5,%,2025-04-09 07:55:00
6627,sensor_ph,Cảm biến PH,7.68,pH,2025-04-09 07:55:00
6626,sensor_tds,Cảm biến TDS,126.8,%,2025-04-09 07:55:00
6625,sensor_temp,Nhiệt Độ,29.4,°C,2025-04-09 07:55:00
6624,sensor_turbidity,Cảm biến độ đục,38.3,%,2025-04-09 08:00:00
6623,sensor_ph,Cảm biến PH,7.14,pH,2025-04-09 08:00:00
6622,sensor_tds,Cảm biến TDS,68.4,%,2025-04-09 08:00:00
6621,sensor_temp,Nhiệt Độ,27.7,°C,2025-04-09 08:00:00
6620,sensor_turbidity,Cảm biến độ đục,29.0,%,2025-04-09 08:05:00
6619,sensor_ph,Cảm biến PH,6.68,pH,2025-04-09 08:05:00
6618,sensor_tds,Cảm biến TDS,120.4,%,2025-04-09 08:05:00
6617,sensor_temp,Nhiệt Độ,29.1,°C,2025-04-09 08:05:00
6616,sensor_turbidity,Cảm biến độ đục,32.8,%,2025-04-09 08:10:00
6615,sensor_ph,Cảm biến PH,7.08,pH,2025-04-09 08:10:00
6614,sensor_tds,Cảm biến TDS,57.6,%,2025-04-09 08:10:00
6613,sensor_temp,Nhiệt Độ,30.8,°C,2025-04-09 08:10:00
6612,sensor_turbidity,Cảm biến độ đục,21.0,%,2025-04-09 08:15:00
6611,sensor_ph,Cảm biến PH,7.95,pH,2025-04-09 08:15:00
6610,sensor_tds,Cảm biến TDS,109.4,%,2025-04-09 08:15:00
6609,sensor_temp,Nhiệt Độ,26.0,°C,2025-04-09 08:15:00
6608,sensor_turbidity,Cảm biến độ đục,16.1,%,2025-04-09 08:20:00
6607,sensor_ph,Cảm biến PH,7.4,pH,2025-04-09 08:20:00
6606,sensor_tds,Cảm biến TDS,50.9,%,2025-04-09 08:20:00
6605,sensor_temp,Nhiệt Độ,26.6,°C,2025-04-09 08:20:00
6604,sensor_turbidity,Cảm biến độ đục,44.4,%,2025-04-09 08:25:00
6603,sensor_ph,Cảm biến PH,7.49,pH,2025-04-09 08:25:00
6602,sensor_tds,Cảm biến TDS,69.4,%,2025-04-09 08:25:00
6601,sensor_temp,Nhiệt Độ,28.8,°C,2025-04-09 08:25:00
6600,sensor_turbidity,Cảm biến độ đục,34.8,%,2025-04-09 08:30:00
6599,sensor_ph,Cảm biến PH,7.66,pH,2025-04-09 08:30:00
6598,sensor_tds,Cảm biến TDS,118.1,%,2025-04-09 08:30:00
6597,sensor_temp,Nhiệt Độ,27.1,°C,2025-04-09 08:30:00
6596,sensor_turbidity,Cảm biến độ đục,31.1,%,2025-04-09 08:35:00
6595,sensor_ph,Cảm biến PH,6.89,pH,2025-04-09 08:35:00
6594,sensor_tds,Cảm biến TDS,85.9,%,2025-04-09 08:35:00
6593,sensor_temp,Nhiệt Độ,27.0,°C,2025-04-09 08:35:00
6592,sensor_turbidity,Cảm biến độ đục,12.9,%,2025-04-09 08:40:00
6591,sensor_ph,Cảm biến PH,7.62,pH,2025-04-09 08:40:00
6590,sensor_tds,Cảm biến TDS,88.9,%,2025-04-09 08:40:00
6589,sensor_temp,Nhiệt Độ,26.1,°C,2025-04-09 08:40:00
6588,sensor_turbidity,Cảm biến độ đục,41.5,%,2025-04-09 08:45:00
6587,sensor_ph,Cảm biến PH,7.16,pH,2025-04-09 08:45:00
6586,sensor_tds,Cảm biến TDS,104.2,%,2025-04-09 08:45:00
6585,sensor_temp,Nhiệt Độ,27.9,°C,2025-04-09 08:45:00
6584,sensor_turbidity,Cảm biến độ đục,25.8,%,2025-04-09 08:50:00
6583,sensor_ph,Cảm biến PH,7.84,pH,2025-04-09 08:50:00
6582,sensor_tds,Cảm biến TDS,131.6,%,2025-04-09 08:50:00
6581,sensor_temp,Nhiệt Độ,25.8,°C,2025-04-09 08:50:00
6580,sensor_turbidity,Cảm biến độ đục,22.4,%,2025-04-09 08:55:00
6579,sensor_ph,Cảm biến PH,6.73,pH,2025-04-09 08:55:00
6578,sensor_tds,Cảm biến TDS,82.5,%,2025-04-09 08:55:00
6577,sensor_temp,Nhiệt Độ,25.4,°C,2025-04-09 08:55:00
6576,sensor_turbidity,Cảm biến độ đục,36.7,%,2025-04-09 09:00:00
6575,sensor_ph,Cảm biến PH,7.69,pH,2025-04-09 09:00:00
6574,sensor_tds,Cảm biến TDS,93.4,%,2025-04-09 09:00:00
6573,sensor_temp,Nhiệt Độ,30.9,°C,2025-04-09 09:00:00
6572,sensor_turbidity,Cảm biến độ đục,41.0,%,2025-04-09 09:05:00
6571,sensor_ph,Cảm biến PH,7.88,pH,2025-04-09 09:05:00
6570,sensor_tds,Cảm biến TDS,59.0,%,2025-04-09 09:05:00
6569,sensor_temp,Nhiệt Độ,30.8,°C,2025-04-09 09:05:00
6568,sensor_turbidity,Cảm biến độ đục,39.7,%,2025-04-09 09:10:00
6567,sensor_ph,Cảm biến PH,7.72,pH,2025-04-09 09:10:00
6566,sensor_tds,Cảm biến TDS,159.0,%,2025-04-09 09:10:00
6565,sensor_temp,Nhiệt Độ,26.7,°C,2025-04-09 09:10:00
6564,sensor_turbidity,Cảm biến độ đục,14.5,%,2025-04-09 09:15:00
6563,sensor_ph,Cảm biến PH,6.93,pH,2025-04-09 09:15:00
6562,sensor_tds,Cảm biến TDS,136.8,%,2025-04-09 09:15:00
6561,sensor_temp,Nhiệt Độ,28.2,°C,2025-04-09 09:15:00
6560,sensor_turbidity,Cảm biến độ đục,38.4,%,2025-04-09 09:20:00
6559,sensor_ph,Cảm biến PH,6.69,pH,2025-04-09 09:20:00
6558,sensor_tds,Cảm biến TDS,174.2,%,2025-04-09 09:20:00
6557,sensor_temp,Nhiệt Độ,28.8,°C,2025-04-09 09:20:00
6556,sensor_turbidity,Cảm biến độ đục,37.0,%,2025-04-09 09:25:00
6555,sensor_ph,Cảm biến PH,7.43,pH,2025-04-09 09:25:00
6554,sensor_tds,Cảm biến TDS,81.6,%,2025-04-09 09:25:00
6553,sensor_temp,Nhiệt Độ,26.7,°C,2025-04-09 09:25:00
6552,sensor_turbidity,Cảm biến độ đục,44.0,%,2025-04-09 09:30:00
6551,sensor_ph,Cảm biến PH,7.17,pH,2025-04-09 09:30:00
6550,sensor_tds,Cảm biến TDS,127.9,%,2025-04-09 09:30:00
6549,sensor_temp,Nhiệt Độ,28.0,°C,2025-04-09 09:30:00
6548,sensor_turbidity,Cảm biến độ đục,39.9,%,2025-04-09 09:35:00
6547,sensor_ph,Cảm biến PH,7.88,pH,2025-04-09 09:35:00
6546,sensor_tds,Cảm biến TDS,95.7,%,2025-04-09 09:35:00
6545,sensor_temp,Nhiệt Độ,29.2,°C,2025-04-09 09:35:00
6544,sensor_turbidity,Cảm biến độ đục,34.2,%,2025-04-09 09:40:00
6543,sensor_ph,Cảm biến PH,7.58,pH,2025-04-09 09:40:00
6542,sensor_tds,Cảm biến TDS,110.5,%,2025-04-09 09:40:00
6541,sensor_temp,Nhiệt Độ,27.5,°C,2025-04-09 09:40:00
6540,sensor_turbidity,Cảm biến độ đục,44.6,%,2025-04-09 09:45:00
6539,sensor_ph,Cảm biến PH,7.21,pH,2025-04-09 09:45:00
6538,sensor_tds,Cảm biến TDS,152.6,%,2025-04-09 09:45:00
6537,sensor_temp,Nhiệt Độ,26.3,°C,2025-04-09 09:45:00
6536,sensor_turbidity,Cảm biến độ đục,20.6,%,2025-04-09 09:50:00
6535,sensor_ph,Cảm biến PH,6.62,pH,2025-04-09 09:50:00
6534,sensor_tds,Cảm biến TDS,137.0,%,2025-04-09 09:50:00
6533,sensor_temp,Nhiệt Độ,28.3,°C,2025-04-09 09:50:00
6532,sensor_turbidity,Cảm biến độ đục,29.4,%,2025-04-09 09:55:00
6531,sensor_ph,Cảm biến PH,7.76,pH,2025-04-09 09:55:00
6530,sensor_tds,Cảm biến TDS,156.6,%,2025-04-09 09:55:00
6529,sensor_temp,Nhiệt Độ,29.9,°C,2025-04-09 09:55:00
6528,sensor_turbidity,Cảm biến độ đục,44.1,%,2025-04-09 10:00:00
6527,sensor_ph,Cảm biến PH,7.61,pH,2025-04-09 10:00:00
6526,sensor_tds,Cảm biến TDS,139.5,%,2025-04-09 10:00:00
6525,sensor_temp,Nhiệt Độ,27.0,°C,2025-04-09 10:00:00
6524,sensor_turbidity,Cảm biến độ đục,23.5,%,2025-04-09 10:05:00
6523,sensor_ph,Cảm biến PH,7.27,pH,2025-04-09 10:05:00
6522,sensor_tds,Cảm biến TDS,160.8,%,2025-04-09 10:05:00
6521,sensor_temp,Nhiệt Độ,29.9,°C,2025-04-09 10:05:00
6520,sensor_turbidity,Cảm biến độ đục,36.2,%,2025-04-09 10:10:00
6519,sensor_ph,Cảm biến PH,7.6,pH,2025-04-09 10:10:00
6518,sensor_tds,Cảm biến TDS,148.9,%,2025-04-09 10:10:00
6517,sensor_temp,Nhiệt Độ,31.0,°C,2025-04-09 10:10:00
6516,sensor_turbidity,Cảm biến độ đục,11.8,%,2025-04-09 10:15:00
6515,sensor_ph,Cảm biến PH,6.83,pH,2025-04-09 10:15:00
6514,sensor_tds,Cảm biến TDS,138.4,%,2025-04-09 10:15:00
6513,sensor_temp,Nhiệt Độ,30.9,°C,2025-04-09 10:15:00
6512,sensor_turbidity,Cảm biến độ đục,10.5,%,2025-04-09 10:20:00
6511,sensor_ph,Cảm biến PH,8.0,pH,2025-04-09 10:20:00
6510,sensor_tds,Cảm biến TDS,154.9,%,2025-04-09 10:20:00
6509,sensor_temp,Nhiệt Độ,25.1,°C,2025-04-09 10:20:00
6508,sensor_turbidity,Cảm biến độ đục,11.6,%,2025-04-09 10:25:00
6507,sensor_ph,Cảm biến PH,7.8,pH,2025-04-09 10:25:00
6506,sensor_tds,Cảm biến TDS,57.2,%,2025-04-09 10:25:00
6505,sensor_temp,Nhiệt Độ,27.9,°C,2025-04-09 10:25:00
6504,sensor_turbidity,Cảm biến độ đục,35.1,%,2025-04-09 10:30:00
6503,sensor_ph,Cảm biến PH,7.06,pH,2025-04-09 10:30:00
6502,sensor_tds,Cảm biến TDS,66.9,%,2025-04-09 10:30:00
